sentence_hash	sentence_level_stance
199aedaaef6db9e42ea4815b52d13002	con
f88367b145e9413696703f3ac0365907	con
a3fac493fcf9b33f3cccd09c79d4c0e3	con
3b16db8c19a97c21f4e13b03c1839272	con
e2081c32bc3b49afb07900cfd9460dee	con
b058955fdcb97b0f168729f7d9c54b29	con
4d10cdfb77605caf91a68b722311873f	con
4352d2990b1b3e3f0238adfa1d08a80a	con
1f4dd83f0c9d5399b69a71ef4da5c33d	con
b827d4540c379b0eb595d129d2e5cf28	con
da8f33d55dbfaca09ae8eb416b71fc80	con
b97ed8e0a5ca0b255593cafffc7a0a4f	con
9b321d550febfbb1cb81936b4ea68721	con
f043c0a4a846a1d9bf502c1621039682	con
3a4edc0bf5e3f770caa3e91824cf1dbc	con
e0f68719eff1e2f32709d0a9ebff0438	con
4b0c6dc21fc7fc205df4e490e14b2f0c	con
bd3dd9687971836b058dbbca68d62295	con
6372b8f5be3fda3d849cc33b2d2f7ace	con
54dc37190c82edcd77792e79661fa610	con
123f468abc253c317744705012532e52	con
36c46080cbf916a9c2025480275cfa2d	con
32127a7a2bbdf6bf47a94f405a204486	con
0b2154cfbecbe76f61e1790a4c2b1ebc	con
99c313f9337888d14e0450574d0ac185	con
c32d22ddc1b91b22afc2a4c23bb8b6d3	con
0fd673dd5e168260cc3291cf85eac342	con
7d9378d51dd08460b4837046aa126ea4	con
ab984e346650afeb9e8c42697bbf73fd	con
06929e218f05859fc8b526b20842597a	con
7adeae7cf6de7d2e0a75ecb4033e942d	con
b8d5a6d5cc4c6de52377ee5731c0e780	con
c63a69e19db17653e058dc5a32d2afd7	con
f3de0042187fd92efd04f46eaf2a7dcc	con
6846a0d9b6c25fa58d377ba57a06a1af	con
d7d07a9f740cc0f113b490a83bbd7b74	con
f7137a5a9fa1fbfc1bdc2334462ceb22	con
e7e2379bdd5ea06a623c13890969a9aa	con
71ef009f23f7d99bdfd1b220535f02bb	con
27e65853754b1c76fe71b3384f51c40b	con
c694ee739671819d443ed3e36bbaafc4	con
da29cf378dde845fd4175e80a0f31caa	con
4c55db309dbd044b1382cbc5d6d89306	con
42c4b237412a4649337cf740ab9ca0ef	con
843956ca6bfb452a698a3318b683ac7f	con
168f7e64870e4f736d0abfd7007a7f42	con
100ed9ed1f8e6f332db62125cfa3e777	con
273ba8a03370d0edb665d24a9fc3215c	con
c932e89c1b33a708234345df94ecc15c	con
7fa814b790550682775a025ac33c2a9a	con
22e47253af9d02b6ea88af4e7e95d504	con
b5fb3f565ac41e0f347c1cd74a65028e	con
27bb7d0393c2c112b12acbd5548fb67d	con
b150f6c045a95b2657f6e514a49af181	con
4c203a9ba3cdfbec09f0ee76f46bfecc	con
92091ede902bdbb851a153f876687338	con
9fa66659c729a1930068198f6d8a29ff	con
b79a91b4d9c55d8e26e7a9d1254d1265	con
1d8bfc716f261339c1466a397cd564be	con
30a3d2e279d4acfba07c3163a7d81b17	con
64873b9ce377a13ee9f5d97147387155	con
5879115f1c636da181e864279003e4cd	con
d27732fe2fc79c2106ac4a17032335a8	con
a22686cf9db2e27ace0a8526937a6470	con
7280d86715a491bb3cb157e3d4d822c3	con
0d8f38e00473193bae0a462881a87f14	con
26f1f956f29ffd3e7b1f45471eec6b2c	con
49c72a0ceb010c80db5cc46ab1fd7ca2	con
b9e114766498ce5286b983f84c4c7707	con
0e669c41d5dcc1a148633efcf03172c1	con
787d8120f635b7b06acbb0c957c1c2a1	con
b683778b8eab702e1cdc74c165686c08	con
9d30a49ad1d86b7d324cc14afd1c8e37	con
689134e2baea8f7ed5ce2e838011b6dd	con
d1431ee3fc902e190f84e8bd1d5f46bf	con
e9e001c30dbbc1306e726d88790b0cef	con
3994aef5e34260a7fbc0abb62aadace2	con
4ec41affe4aa153555f174a43a189e77	con
9d2dcb44032477e2338153b4b3951a33	con
843a0ecd6a1cb5ec28f7ec35c84958bc	con
cde81fb412124fa0fad60d25e5cc62dc	con
d84a6d2160ddf3ed6a2bb03ba199e792	con
1987436ff3ab5c46c23a1f1495e47ec8	con
6173ccf80035bc41aa203bfde6700d07	con
ccb2b2a2b1cf04bebbe232e5e875c4d4	con
adbd7bff737ac39bc5ec79af8a919ee3	con
2b3f70a0678404e0e1d2fe52e0868d4a	con
8dcc37a2206b932808adcca93df2098c	con
e53cea2e4a26efa49feeea3609015cd6	con
98b326b0ac35c82359cdba726c47ef5c	con
b186b43a3682736f88a026d8c130536a	con
d137554414fb96e5b04c3a0773e46068	con
71db0bd4768ee979701313d463138599	con
4fcb92fa07a0d98dc39b8fe721bf3c62	con
fb046e441dbe4eca355aec7bf962bdd6	con
7a7e04cad911c8543dea2282a94574b7	con
e6bae14b0934ec1a5ec2134013714a4b	con
b72807c513e4cba1062e59ceda699d7a	con
52ac3f8297146e992279c896540ffc93	con
fc3ecfeaf729e87f65611ae36e51e063	con
314cf076725c7adb22a28dab53c29269	con
9b516bd46f344fb35be8a02a4968e40a	con
79d436d50caa5d08835a97c383ea50c1	con
a90d06a39fc7a72cb728fccaa11819f4	con
2fc656d6bbf4430626243256d1ab033d	con
070e1a383c341273984c1d3602543e56	con
8e30144ec5613b08c2ac1604020d3c21	con
ace8abd443c4e1eba8f01e43969c9b04	con
322ee1e8fcf3bf5927d38bddff864e78	con
f901d36be3187af8859d208155461bc4	con
d90e1e85994f3520db62649b20032e9e	con
0ad6e25e6a039b4152eb7b28c3c02a60	con
ea9ce1f2b9cc70c054058bc726e9cad4	con
e03b282691930136cade3ec83f7f22ff	con
d4b43bad2f80a4dd07d75bf02e1f1142	con
e9c3c2584da738c95b5d7f972dec8327	con
f6bec5d73c612b229ecbfbc06a14fdfd	con
0956f1831ec4affe0d0a85de97255db0	con
326ca022bf93aa1b170df17a2902abab	con
de23bce7f6a1be47d9421129ff2fc9d6	con
6a59b1b498276bc8f0a956873e05ea02	pro
dd61d9e2365c954903e53e21879236ba	pro
b9abe017432a03e56b0a72975d5eba9b	pro
0aee48c11fef11f8c6c3315db9fd1f00	pro
cd3ed90da3898b493bc7671814766559	pro
51bb7ffa14ee103550360c5663a0771e	pro
372d663fd424fb658ffa19bd20b8a2c1	pro
d237e5bdda16d2046d85a87b9ec92647	pro
d82f210a1240e629f41a9fa9ebed9a32	pro
fc566b35dac9e630323bbf8ff4c63d45	pro
807c3bde1559d06ddd3e3127f0f24a2c	pro
aa2d54fe77ba0e2b999a60d132bd6259	pro
39d9985fbf1beb5200ec0911b5153e9f	pro
a1303ee804328488b253cb20dd341e88	pro
d105a6bf34d47d87bb62b6a156968f1e	pro
88d49791ee00e821e67e19d2b9acfc8f	pro
74202cd7628a779aa650437f3e1e2a62	pro
dc0874c28b5bec912f604abe657b2e30	pro
a2186ddefe29623e71f7b4abd273974d	pro
3c5a7cb30fa07da8a03a3e8c54e1e27b	pro
98b4325237385baf5e9c5f26bceee81d	pro
9fd7302912d848c8189a7fa789e77291	pro
09b3e12018c16965cea82470ac57db90	pro
acbe3801174289b731270100397fd2c5	pro
e7908dbe7c5a942d9637ad2d16a26f4d	pro
032fa70d90eb3a66751dec168f293a73	pro
12ea8810e12cb2b8ad33c1662bda9382	pro
a77e281b4c5232be8a26e354c84418e7	pro
9363b0021b981900812f993f4edea77a	pro
c2c4601eec00122b0212ba1adf81ae6f	pro
deb21094f052b062f32219d50cd64959	pro
fe22a26c5df8a0f741ecf650a9fde1d2	pro
c8854beafc7a103508968657eb0d2823	pro
d046821ab587ecc9cd15d17eca6b90a5	pro
08e72f3b818c6e0072134c9aeade5daf	pro
60ffcfb99e29822fd43cbd802e69945b	pro
79024b27e70ca5e528ae395fece15ef3	pro
62a389a6236c66eb9e455eaf0b678303	pro
b2ed672490e1da96d0c3862c5b41a709	pro
88f57dec068d6b130a06c1419a3bf230	pro
b75dc4ee3b69de6d359c98fc3fecca66	pro
89846ada6316628efeb8256db9d1701e	pro
b47444083ce31d5bbb93a63a9ccb9703	pro
acb9a42a69bb89dda06ef41a7cef09b4	pro
3e1fd713bb6d4c01732ce78eba2865db	pro
9ae794a7aaf1fc43bdf45dbbda1b78a6	pro
1f4c95ba1b55862089a523fa4f59e9d1	pro
c7f2c4e4ccddda580f8a074aa7b32f73	pro
b09e1954c1926f45a428ad1697244b70	pro
c040ea1632966d1ee3258e28e05b879d	pro
0d313cb05a4b3136c96d5e459b88488d	pro
145d4d1a79e22d06ece722c24a17c265	pro
fb5031135389ff6956bb64a671e5ab61	pro
29f2bcee24aba53a5f6b7e73562a2efa	pro
c31798509921d18d2beb16e9faf0354a	pro
73a82ce130c5e586494b4485eceba4de	pro
6a0e0314e78706edbae8e7143828e052	pro
5dbc5c411d85db7de79643f551d48edb	pro
dffe0842d19b35b011fc764c592c1609	pro
9271257e1fb55b78c8791d33d75a8e7e	pro
3762b06698158785f588e38c0776b5bd	pro
1db3ef3a660bce05d188c848f9342d0f	pro
87b4d90e3d3d10aff23e19ae79b621ba	pro
b94343f810a855fbba7f499c8d9f68e5	pro
d27fc16ef091513dacbd0af27574dabc	pro
e00a63aa21aff9b790c0087feb28ff53	pro
780124b3b0f233f4dcd036bae89cd41a	pro
25688edb2cdeda48edddd4c9820a1656	pro
28fca1ddfc926cdbaec9bc154b72954a	pro
ab8f3d83f3489e2c8f5323bc87e1cddd	pro
141f8b1ed21cf596ec70cf9b40ba43fa	pro
cc1e7c6b340090b04cf8009989b85477	pro
d4436094b4995bcbafb168704bb9d05e	pro
1d437bf5adbcdd0718e4b3766d0c38e7	pro
32154e6c2798de4d0cc8634dfc3b96c3	pro
32a7d2527207c9f4c5785bc861246c95	pro
73dd996c3dd7b8c29296933442d954db	pro
08f66e006b959583848fd374a0dc284f	pro
a34e221b9135b683ef399d03ead99370	pro
262808dd73fc9bf94b27364748698f55	pro
68ef57228dcce52354faee78b5bbd551	pro
a8c33e7685ff6e6e7e44aa6790e51d37	pro
33f293dc4ad980ca4d9aac90e522cbb8	pro
c24fb852f895d37d28f8c7d1875d84e8	pro
81ae169381fa45f71d6aa1b013429e85	pro
a6a0d4a164beff5fbc81805154ef9547	pro
1b216ea938d3e2febeeb65835979e9a0	pro
0bf3a0f736db798f223662e1b1f682eb	pro
122898ce2e8366d9784b811e24e566d0	pro
184307c7f09dcce1ce091704b5b2440f	pro
c105c64726e59b398bf89c974030a33c	pro
195f1c0fbad9557e4d3388fb69c9ca30	pro
402ca65a47345b98cac21d8b7a644ba4	pro
eadc857fff380afb00b53c5a41248460	pro
b61ab2e2325fe8b9db94f857d6419f0f	pro
626fabe925909d9e28efdae80238cca3	pro
2ba0c33f649b3afcc5d7527f567e3768	pro
aed899a0a72b23f6c9bf914aac770e61	pro
c40553578f72f9864f8d73c7f84091d2	pro
d715eda5b315825f1efd07a096a37077	pro
7c9d903de1ea8a6149822c125a46af1c	pro
91ebcec14e2b54a1c35e56c2fef5dfee	pro
037c013e0835a932a614a710da17b50e	pro
bdeecba360dd6f43573ef50bd42a53de	pro
7fd8929deae63e373282864c8a2fd70b	pro
49b263930c3278057c0be966ba9c2fff	pro
eab1ec617f889a26e2ce25fea15a7a7d	pro
ac8a0fe1b0793b329853f07b77ea875e	pro
e2741b8a744213ebf15fb683931a0035	pro
6c83c176cdbc192dd59fbccf8c33d2e0	pro
aebcfbdab8f28bbb0331ccb1619650ec	pro
93300aa7eca2856ac3719143d82be13a	pro
291fedb0121d412463229f2d8e5318c6	pro
d5da0b7062aee8b245f5d671c6344800	pro
d1605b5791e821fd7b973157299e9660	pro
3de856ab8bfbdf4345e9e835622947d4	pro
86b24036533c08c9a2a3dc94f4dd217a	pro
1c46e416b45ea56ba75f4163b4438988	pro
1c3b9c05d3d59c312a278d315f43682a	pro
c3d4b87e77bd493233544897ca995de1	pro
61da81e4ce4461a785b3a87b3f2220d8	pro
8042252de74b5d4e819e95b13003cd6a	pro
77799d98d61cd1263700a1eb30c2f53a	pro
d9820ca7c8831283cb08f830dddefffe	pro
0be291c3ffec88626cc777ceb31fdf2f	pro
e5b3840b8c6bd95812c2e3444edab611	pro
8d1653212113fb6284bb5986373b54ba	pro
452ad161d3defbc6e9a38a8384860ba1	pro
4ae176a95efdbdc0c09c20694eb76ebe	pro
26bd59c84b988ea10d95282fca972a46	pro
ac228a53d124f3480b6f9b5c527af452	pro
866a8e78952a9b2cf4c003692743b7b7	pro
e1f7696cea4c3c29a4aaa23da6180c4d	pro
2767d8fe06e62139fdcd7749ed9ff717	pro
0aa3d64d3f4f523f03745784ff099813	pro
8e29ea6c066154d19d08ec15a8e323e6	pro
f09a8909f5391896ded2f5f5c55d84f0	pro
43b17ff19d72a058e35cc352d8343055	pro
87441b3d5ae211325cda376ce4d2a4ed	pro
4b96280140c15ff12885814b995dbfce	pro
eaa8217a144979296d6e2ec9ee6cbf4a	pro
91b8a26d37817b1d5c23ed690b4274bc	pro
c63d696e29c1395a036e492647772f47	pro
fdfdb2a44a42037c4e40e173a96e8f84	pro
0b70d50cf357e18f49558494f8073de9	pro
5af80cd00baaa2ef6a6173cbac1b6bd7	pro
0f44b5ec4dc7851e3aa2306e9f6cd5fc	pro
959e62e92c1f6c7a12396cd796ca5049	pro
0ba760517dd4d81db685300f6c49e2d6	pro
92bd04d1a9b9e5178e69d3495085bdb1	pro
2a8fd0dd15a027919a92ca6ed1082aa9	pro
c3e0efdad2510f1da9ea924c57ee85ae	pro
04b02093a11b820bfe8ff04c0455078a	pro
8165d4e46bce6a27d3b7520b55a0da0a	pro
430b24ed53159c9a37e307a7f42c0816	pro
e964c692a1cc47c46b2e7ece1a2913c9	pro
9fd41872876482b31a6c3d7602a05325	pro
91bd18af8585f0d8291b011d17c66fe9	pro
8ec2bd453631526860dab2a55f29601e	pro
dea6c882164c005819fb8b2c49836491	pro
57f635868345f5e440d2d337db753039	pro
70291468b0a384ef8d3f448172931884	pro
0eace278628b890d26462592766e8659	pro
81ec8b704cbeb8af591a07d527858e90	pro
9a5c962e540ab74aa416612058d114e3	pro
9b8acd9bcfaca7263d7a729ef6857e3e	pro
8f8a9129d6691288696905f8e62584c9	pro
0e869464ee8d1a2536b00e9df59c60d1	pro
daa049c7cae31eac2cbd8e2ea29fb78b	pro
1b580b40948f189d832f253222235309	pro
8732d035023d021352ba1cf8b3a926d3	pro
72c6faee38a9832477f73c53b94f69f7	pro
06d5d2886059b3965116e150748fa8b4	pro
2860593310170c92cd7facc1b7fb582f	pro
b627bb0dcfee8878af929669b331603e	pro
34a9b9c98a36e79e1a93e8a9fb47b544	pro
8782bcd6bc6dfcd371da9dfd2ed91935	pro
f760ea887e4b4472ac3d83935260bc33	pro
b323d1d3f31644460abfc237f83d5866	pro
04b22e802da6daaca99caa848bf2ce38	pro
425f1f21c20e27268856cbb9eed38abd	pro
87a7ee85efff9563747eb0b6d730b430	pro
5c37903c25c6c6f8e8b93e1d4125d43c	pro
7210ded7960f269ccf5932e08d9dbe1a	pro
89e68bb0cbb5b5a967cead19e25f6be8	pro
50699322aa14ce4ebb6c4962c56d84d5	pro
7d63f9b360559830e9626d66cb421833	pro
43ea37cfa67de7f633bb295cbe39cd46	pro
f4b83f3f96ec9d475e986b77fc86f424	pro
725013faa53f1638821a4a9f45efa023	pro
7aafdeacf2bc858e14362282e032ecc2	pro
1381d6edd0f8ec59d1f54e2e1f0b2fca	pro
3a4b8b101009520e948d35514af40106	pro
8cea06a15f1bfc02aaabae0e2b5b7915	pro
2387aabca9a8fe86e5fc90d5f6e6b2ae	pro
b3042423c53443710ed9cd896a5395f1	pro
e176900aaad848e9836e9316b722d8e0	pro
d1f5fc1c3eb89cad462a427dd1b92b35	pro
04b85ea0e48e1fa4e50c13f311b3cb35	pro
7d1880e87454fac6bbd7cc5b2e255650	pro
d758cd7e050ff9a54c25dc3aa8edaec2	pro
db683a0592e7ec4d353eade34926758d	pro
96a0956f6a822b40166e408b34e3bc8b	pro
a859bd78c48dd7668ac8f647d6043590	pro
d998b382f2a50e9199dea6fa4d6dbb07	pro
ca7faacb8269103cd9492925be3fa08d	pro
1c6d8969bc93a5c7ef12f02d2bf2c84b	pro
b6c5f37ec9c41676e66a2794a4e13360	pro
f8fc4e5292e6ab1aad512592e88b95ce	pro
1605d3cb25b5c9de6103f2c9002f338e	pro
5cefebed9198c7d871a7f866bc54ca08	pro
10cb37a20707c81df08a0f4d0bd5fd90	pro
ceb213fb100f8240de3d8b7b5ef4af9a	pro
8d3e7dfcf1960a052b6f7ef7510702f9	pro
66eadc45c31dc3fe7ea426a0402612c3	pro
685265ffbc7148ff15514004979b3e69	pro
d366fbba8a4f1f2125dc17ae6958c10b	pro
6d5a3583e6c338972e0e3c51092bc050	pro
26534c53d9b1e0e4c16fff684cf35bf9	pro
4a79ca06bc7f013944c80a636f14a423	pro
dee7e39a69c8b43e783a507c0afca800	pro
0a31bf93bc489dadecb655e0d5e3c58e	pro
0b5133e1cb35aa7182d098e29129aa74	pro
23f79ebded8bee4f505772167a08c878	pro
469e7ed63f3e396c7a742cc34d9fb48f	pro
94b9452b09f89628860586004a91089d	pro
6408755a14a40805dfc07c4640fd31b3	pro
d55da01c7aace6510e8c81115e97f609	pro
796b8308fcc897e4052320e803db1425	pro
06699658b8f693cf5e3555d08b2c3b36	pro
649944ed7f777d2491d3996e50f45907	pro
54eb15d059284384cad49748fcd24ed1	pro
8921606cd0020ca56f00e713e0f2c49f	pro
896eea216d1dcbc1743c97b5c57c4817	pro
8b5f6c80b86a8b9903190b3bf54b5bc0	pro
f695cd8f2212cc1be5d811b3658e40c3	pro
4254747b69a71d81e420983e15acd59e	pro
16e8f57f175f8d5aba930512b5a60fa2	pro
3fe24b25ca476855a9a0d5d36b9fb1b5	pro
a18b77f00f437894ba18c09e65f60a1a	pro
279a9ee57b77e680e0d7a08369593171	pro
9916c3a774b93e1302da32b8dfd159e6	pro
5438c3015b9679a71ed6c885dbbce7cb	pro
704a16d355f130468a3fa11a657f4602	pro
ebe7e94a94df1a0a8d07415125dd1c11	pro
0063d6001b2791256424455be9197783	pro
9cb12c5372f0058401a4eb3ac8ae35c0	pro
653bc902e87e50426d3aadbd7106ed0a	pro
d730e97befb3e12ff853aa17d8c2a781	pro
3c9078fcea3cb2d6ccf08af7c0f6b072	pro
e9f895f9a3577c629d2a5dc34f56fe5b	pro
4b85b8153944834118f589017d3de116	pro
da6129fbdcc2e21db4f8bc05b749bc66	pro
61cef1a373c822eb17cacd36c8a8c909	pro
5af0d1a0290876c27d404e6cec47e471	pro
dddaad66d436d36587d881c65a935ff4	pro
8db24e0ef4b6084520ea30c013307ff7	pro
7fcf2a9c5c2ca65731cf22d4e58a306e	pro
b63fab32fbfce589654f80cd9ba087ff	pro
6d9b57b42db5c2aa77c925d8a3b6563d	pro
d08b7e219de6ca30b59abdc51d668c75	pro
8f0f22543e617b00f4537dbb95e9f6df	pro
10ed7c970c92f910d766f03c49ad9b12	pro
0789fef44d9c9b6ee4ac50a995964930	pro
24deebf3e7049fc325f45229db519611	pro
da1a71b8d5b6ff635100757cfa3d8649	pro
e321dfb6fe157bd397bab7cb9f62db6d	pro
34869cd3a6eb976a042fde7115a6ac9e	pro
07e351c6f47d49bceafbf1f6e588c1cf	pro
dd45a07e6b2821ca516ec9bb7ba9e074	pro
b11ddc7c11ff61cc765b077e4dc23688	pro
c3189a5158382995bae5908fe0e34bf6	pro
fa96d5c18266dcc7cc605ebeec9472bb	pro
9601b99886b54b8a0c95cc88e1188a0b	pro
bd7c56ddd41ee448eaafb902f16b9258	pro
d4b090b684ff6e204141e60cf6509bf8	pro
e9e303d5246f666c36b4a08fea63f00d	pro
e684caa752d458da7c698a91af340ac2	pro
ea12318dd54c80d6f9b1ed332f88f8e8	pro
560e0b012be4218b2267e887afb9e53c	pro
78545ee27c779bbacd7ee8c917947fd7	pro
73f74337cb06d1742eeaff12acf577b0	pro
08858b82f619d9ba74901e8476f25d1f	pro
ab9bca562e0308797358dc6b494b14fe	pro
8c9df930d96ef747545db1bfdf9533cd	pro
7684f8ffb6c0cb1043b6c46fa69ef75f	pro
cffa3f59e8c4d5795936d94f3632eb1d	pro
f001a4ac33acb0596577c9d821ce65c0	pro
6689b24158d8f908974372c116af39c3	pro
a78ef1f27bccaaebb41fe9836e0f00a5	pro
a5476c618fb484282b4add6caf29626a	pro
8da4ded163a4f1723f2c81187a7c4c7e	pro
974ddb8d0d1513b0c4776cb16d748211	pro
53ace3d9f7400b44cac564caa0264c6e	pro
b2dd54d178594831a546b501af38338e	pro
8814ece773eb989484500f0a877d4a63	pro
168fa2e66e2a17d4f5e51a2d47e95784	pro
d894d2c0e70deac509481f5e03ee01ff	pro
6a1b47a9ee8eeac9d71d434e41f73856	pro
870234a811d241da66cf6e5711c2ca90	pro
935bb6f12652effc757299d06d375429	pro
ca5b8c3289126cec9958145f3ed30014	pro
d30d5d62e1dce958a9f7efb4e85a9338	pro
d4a8e9f8221d504bf30b0fd195193bed	pro
6c3bdde5b023aadb19b669673e549bab	pro
a52742f9cfdf9c792778618664fc4cc9	pro
e47926ea25024015e37f6645c3821e2b	pro
549f0ac3176d190794cb89fc4ffccb8c	pro
561dd14ab50c1bb30a527128330fb7c2	pro
d4e35dbb4cd93d8c5e41c2a37a7a8347	pro
ecada880b684c98d20a1fb8f984e2e0d	pro
8de5995022909d69b9460466faa476fb	pro
3674dbb8e5f94096db0462d9ec8f7d5f	pro
04effd520000764fab02e377a529e240	pro
fec84eec0c91bc0e111cd39dc6ed05e8	pro
56889aa1c26abcdbb24c6e890f7656ca	pro
bcaabdea1c4e20fa96f3562fa3663341	pro
d92f074bb6544e92dd953b6748f0990a	pro
85b6b7f56ac433df78a5539d012bb2e3	pro
bc6837a95cf9261c2549e122119b5310	pro
c3cd243832588355d39ebe72d0892807	pro
f3381581cd313e35b075c98aed7c8aa8	pro
8afa49baba4ca5e23eaac86859ab9b75	pro
369e07c8e2bb42914e2099b8c8183e13	pro
d2d5e24f68ac584aa13e52cc5a825778	pro
ddec4396766c4ce114c0e2c13eb7f4fb	pro
6e46f173172f63637d8dee02badcba6d	pro
7981d13a1bc296884f470f328e3857d4	pro
9d475cb1a44622fdaed47d71e20b43af	pro
45a79d5552c8dbeec91b3130fd16ee4e	pro
19e80e94dee3b01ce7f7461e235adb8a	pro
0e8ad8c75c840359eda98dafc694916f	pro
945d397185ac5c3b708105bfc4f59e75	pro
84593f95b7de867140b5db6e3ca34977	pro
c35061b88d3e001fa50b2db23952b3ef	pro
a87d5bccefc21f92c2cafa3cd0670ac4	pro
614b66bf89cac8d19e7150ad2bd61fb6	pro
31f3376f86cffdcec0d0c412ac313f8a	pro
f54b747820e58bf258e12deb630dcac7	pro
0bffa9b9e8669d4f294ca689e0f88c9e	pro
f8c97f2d62a7d99d6071cc8a2f7d2320	pro
a7ce387e3b49813ced8ccf419eb54470	pro
2a9ce1a87b4976e498a854c568a3a2dd	pro
118a1bc27020b157592e63f5f35d9793	pro
6502e9acd057351549efae4643824fdd	pro
5efc2f54a2fb1f833c6acb2be3c282b1	pro
92d45525d27d9c073b52db20cde8fdc2	pro
273f66141c1201d0837aa51a596844dd	pro
2bee0447f3702e438a4323b84dea8772	pro
14f3a33a593f0baee643ba324994484f	pro
e6bf03c1df4c6dcd830367c5cb88d5d8	pro
bc17ecf6bbcc189a051b5c4efe82e8c8	pro
aeccdbb16651e2c7a0803fcee698f0e3	pro
a3166f5e587a0dc96b9e82d818c2e345	pro
5336307dd0245eea14bf18f0ad4168f2	pro
a06501083cbc02887b7e49c6d63bd424	pro
0adb305e21e9e7685cef78eb2c80ab07	pro
d7cb6ad0ac4e12e33f410f0ab4813a88	pro
f2dc89c660bc38eee0f4f87bb52b7275	non
d43a99061f222b27aca217a1c34ea6d0	non
72ff8d51df1cede7828c7711b5657f4f	non
1bd79dd81f16b4355534bdd6a1a0c89b	non
3ee39157160102bc422d9aa3d57e151c	non
17917acf466cbed6269e4e8704cf6a29	non
fb5da4eeec56341e56e7cc55a62aa79a	non
a15ac12802f5927d12135c59ee7c38f7	non
cbb50075131ae8690ddd013094312de2	non
194bddff41db79fe93b386669b10968e	non
9000767aafd422a194c3c33af1e7f325	non
fab817a54e9bd5e0459ec9273f56db32	non
0d2cefdf9fff1f29920a13c512449f92	non
621399d64bbd55a404788020ed6678f4	non
97b349ef05a76f0b56eefd2533005231	non
f7a0dbe11df4fb8fea17dd3a88bc896c	non
1dbafc8fe7704ccf33bdcf46a689559c	non
2c962942000798f775a0b062c350d83c	non
c150cebde2e08dcb998157dbacf7ebda	non
7f8d589e6515604050c5820f96346fb2	non
d50aa4e4a390d3089d9155de7f6825a6	non
052baea2b609f3cd5a1dff9e46d49978	non
27e6d0a8a723b84333f48ed1a8a91418	non
0802fd18d6fbbe6af6a5fd1b501b1122	non
9571713cabdcdf6b18819ef6f6863756	non
075585089213d24288e81d6ea1740a99	non
9edfb82a1b3af432d5e8bb6e8b2a9ae8	non
80fc99374df7765f6a16750e6524027e	non
ac3399859d0c799508c9687a3199f3d4	non
0d959cc27434aab30f4c90febf510eaa	non
91d8221521fe314cec57d65b60d3ab22	non
50d75cf757af9448bd0613009bd6dc30	non
17ae7fbedc3d7c9303c15bab0bedc29d	non
4d27bd00d9fb29b1ab92b5b8f30574b9	non
a266fd85b21ff51313c9d8e35061c3f2	non
ea2a942585ec6e921155721724d359ed	non
309795ca6b8088de054ad0e963eaa541	non
a9e6b2fe19a92ea215f90403c98e3126	non
b9620fdc9de77cea911a75add2fd9468	non
08292fcf6c95828994fea53c1d5628ed	non
bb588049a1bc3bfa87534cecf23b1c77	non
e6c75c158f90c9b40d9a09c776d3fc7d	non
f194aaa66aaf9d9f77ec22cc38308d73	non
2bb8f8c0ea6b1f2a0ceb8f407a094a99	non
3ae5b5bef7e007b40d039f3b279ad12b	non
0da86a54114aef5fb899cd734c27afc1	non
365d57ee3dbc5df7f83f51ad13e788a5	non
f26e801b717263adad798a1b247bd5f7	non
b92ffced205c5cfba49948ea701bbde2	non
22e71fca43848a750bfcace01f3afaa4	non
b4d87315a07d22439163975916e9f267	non
31f4b88d3444d07a7f5574045da62a17	non
5b7e7f5b2e7e9269356f490b563468f2	non
617a14c02123e018b31d8710d65a3e12	non
c25b9f196036e6ae0ee423762f474207	non
66e4adbee301969fc31c5f77f4eec361	non
4236c611d15ad92b28437f62c183f6a0	non
ccb2386fdca30518da74b376279d3a59	non
c27bac0fe8a62895e37620fe7a27791b	non
02f8ced253320fecca37c0d85e4a5b33	non
25a8a853f5fd3fcc88c1964afb07c61a	non
9556719c44bb5bb10633c192800f57b5	non
0187b744c7d18e3546fefa253667af3d	non
20ba4f931d695af087c80ce397aed5dd	non
5be0539485b4df4d5d5da39a602daadd	non
2cb6289f84c824b146de15d118cf63ef	non
d3d22cbe2fedea5751927f379d191594	non
540ef48816441e6b2ac3731db1007916	non
7126aac6548a5d5c920d201a7fcb2e56	non
83dc9c1718e1cd9c2d02eb12a63f620e	non
7efae8a78679a3615df29beddc380943	non
98ade9e3012ac62f0cad47259ebbe035	non
d4f456764d3b2f9c59ac20497d9eac25	non
f265fbe52eadc135557e27549dce4f6b	non
936cbf2022cfe4bf19e2a2477ddc965e	non
15520eb8b1832c90e21aeb9b6c278086	non
b0305ba794f4089314d0dc8c07e4a5ad	non
e8067789ba2a44665b06abc6d225ae93	non
0db93d39c7aabee95f2a63e248a73956	non
6f467932a0db541391ffb47032ddba7b	non
cf2c9e52584c711c71c3cfcd70817580	non
4ad6cca0f49d75db54b7213d24f1d563	non
86d1ce7e82890934e23393f0709f91c3	non
6e8b2dab38e82d59307f3809fd314cf6	non
d3ebdd932b9d1f61850048c41eeae046	non
cd773f893e1be18bc2455a6a7648d254	non
5d813e7829104fa12b210d30527b91ec	non
84a577ee2b081db10d8b4b3a7e553576	non
69363bf464a4b2f21453ec77daeb294f	non
